2.181464210152626038e+01
3.130916070193052292e+01
3.411782232299447060e+01
4.776517452672123909e+01
3.137169256061315536e+01
3.383431558497250080e+01
4.124594962596893311e+01
4.475103616714477539e+00
5.056815290451049805e+01
5.634130573272705078e+01
4.031029939653194560e-01
3.971352441880071638e-02
1.888939655896137992e-02
1.194649463036512316e-02
8.611590465534391114e-03
6.732076583375601331e-03
5.578092732321238145e-03
4.833777617022860795e-03
4.340224889347155113e-03
4.008310792414704338e-03
3.783548267165315337e-03
3.630568827247770969e-03
3.526431084537762217e-03
3.454910875007044524e-03
3.405592406124924310e-03
3.371355014678556472e-03
3.347350937474402599e-03
3.330290101075661369e-03
3.318017601486644708e-03
3.309336630991310813e-03
3.303049972601002082e-03
3.298559136965195648e-03
3.295206259281258099e-03
3.292870969744399190e-03
3.290955355623736978e-03
3.289698011940345168e-03
3.288679843535646796e-03
3.287961560999974608e-03
3.287363186245784163e-03
3.286943683633580804e-03
3.286704277343233116e-03
3.286524590293993242e-03
3.286284832938690670e-03
3.286165274403174408e-03
3.286045599452336319e-03
3.286105087681789882e-03
3.285985703769256361e-03
3.285925575255532749e-03
3.285806424173642881e-03
3.285806133135338314e-03
3.285806133135338314e-03
3.285806133135338314e-03
3.285686632807482965e-03
3.285686632807482965e-03
3.285686632807482965e-03
3.285746295659919269e-03
3.285686691015143879e-03
3.285626620709081180e-03
3.285626329670776613e-03
3.285626329670776613e-03
3.285626387878437527e-03
3.285745829998631962e-03
3.285686050730873831e-03
3.285686167146195658e-03
3.285686458184500225e-03
3.285746470282902010e-03
3.285806424173642881e-03
3.285686458184500225e-03
3.285686283561517484e-03
3.285626329670776613e-03
3.285745946413953789e-03
3.285686341769178398e-03
3.285686341769178398e-03
3.285686632807482965e-03
3.285626853539724834e-03
3.285626504293759353e-03
3.285686341769178398e-03
3.285686167146195658e-03
3.285805900304694660e-03
3.285805958512355573e-03
3.285746586698223837e-03
3.285746761321206577e-03
3.285746412075241096e-03
3.285686923845787533e-03
3.285567307102610357e-03
3.285567016064305790e-03
3.285626678916742094e-03
3.285567307102610357e-03
3.285507760665495880e-03
3.285627144578029402e-03
3.285507527834852226e-03
3.285447981397737749e-03
3.285388027506996877e-03
3.285507760665495880e-03
3.285448330643703230e-03
3.285447981397737749e-03
3.285268760009785183e-03
3.285328713900526054e-03
3.285268585386802442e-03
3.285269109255750664e-03
